date,lth_net_change_30d
2023-05-11,112658.22784810128
2023-05-12,141772.15189873418
2023-05-13,141772.15189873418
2023-05-14,141772.15189873418
2023-05-15,145569.62025316455
2023-05-16,145569.62025316455
2023-05-17,145569.62025316455
2023-05-18,146202.53164556963
2023-05-19,148734.17721518985
2023-05-20,161392.4050632911
2023-05-21,67088.60759493666
2023-05-22,71518.98734177212
2023-05-23,75949.36708860757
2023-05-24,82278.48101265825
2023-05-25,79746.83544303794
2023-05-26,57594.93670886077
2023-05-27,35443.03797468357
2023-05-28,31645.5696202532
2023-05-29,30379.74683544305
2023-05-30,25949.3670886076
2023-05-31,20886.07594936708
2023-06-01,8227.848101265816
2023-06-02,5063.291139240522
2023-06-03,6962.025316455663
2023-06-04,21518.987341772154
2023-06-05,20886.07594936708
2023-06-06,2531.6455696202174
2023-06-07,1265.8227848101524
2023-06-08,-29746.83544303797
2023-06-09,-35443.03797468357
2023-06-10,-36708.86075949372
2023-06-11,-58227.84810126579
2023-06-12,-59493.67088607594
2023-06-13,4430.379746835447
2023-06-14,17088.607594936708
2023-06-15,269303.79746835434
2023-06-16,260759.49367088603
2023-06-17,263607.59493670886
2023-06-18,258860.7594936709
2023-06-19,242246.835443038
2023-06-20,225632.91139240508
2023-06-21,272784.8101265823
2023-06-22,300000.0
2023-06-23,300000.0
2023-06-24,295411.3924050633
2023-06-25,271518.9873417722
2023-06-26,260126.582278481
2023-06-27,13291.139240506338
2023-06-28,34493.67088607595
2023-06-29,55696.20253164557
2023-06-30,53797.46835443034
2023-07-01,-115822.78481012658
2023-07-02,-119620.25316455704
2023-07-03,-96202.53164556966
2023-07-04,-97468.3544303798
2023-07-05,-111392.40506329114
2023-07-06,-108227.84810126584
2023-07-07,44303.79746835447
2023-07-08,20253.164556962
2023-07-09,-32911.39240506326
2023-07-10,-119620.25316455704
2023-07-11,-118987.34177215188
2023-07-12,-112658.22784810128
2023-07-13,-126582.27848101262
2023-07-14,-141139.2405063291
2023-07-15,-138607.5949367088
2023-07-16,-170253.1645569621
2023-07-17,-170253.1645569621
2023-07-18,-123734.1772151899
2023-07-19,-77215.18987341772
2023-07-20,-81012.65822784818
2023-07-21,-79746.83544303803
2023-07-22,-29746.83544303797
2023-07-23,52215.18987341774
2023-07-24,134177.21518987344
2023-07-25,140506.32911392403
2023-07-26,143037.97468354434
2023-07-27,142405.06329113926
2023-07-28,148734.17721518985
2023-07-29,136075.9493670886
2023-07-30,70253.16455696206
2023-07-31,98417.72151898734
2023-08-01,126582.27848101262
2023-08-02,100000.00000000004
2023-08-03,95569.62025316455
2023-08-04,49367.088607594895
2023-08-05,44936.708860759536
2023-08-06,35443.03797468357
2023-08-07,76582.27848101269
2023-08-08,117721.5189873418
2023-08-09,118987.34177215188
2023-08-10,125316.45569620257
2023-08-11,125316.45569620257
2023-08-12,83544.30379746835
2023-08-13,41772.15189873415
2023-08-14,43670.88607594938
2023-08-15,51898.7341772152
2023-08-16,86075.94936708861
2023-08-17,120253.16455696205
2023-08-18,118987.34177215188
2023-08-19,65189.87341772154
2023-08-20,65822.78481012661
2023-08-21,65822.78481012661
2023-08-22,122784.81012658223
2023-08-23,123417.72151898732
2023-08-24,122151.89873417716
2023-08-25,170569.62025316455
2023-08-26,218987.3417721519
2023-08-27,217721.51898734175
2023-08-28,163291.13924050634
2023-08-29,165822.78481012656
2023-08-30,159493.67088607597
2023-08-31,154430.37974683545
2023-09-01,159493.67088607597
2023-09-02,259493.6708860759
2023-09-03,234810.1265822785
2023-09-04,236708.8607594937
2023-09-05,239240.5063291139
2023-09-06,240506.3291139241
2023-09-07,68354.43037974683
2023-09-08,10569.620253164589
2023-09-09,262025.3164556962
2023-09-10,267721.5189873418
2023-09-11,70886.07594936705
2023-09-12,182278.48101265825
2023-09-13,175949.36708860757
2023-09-14,177848.10126582277
2023-09-15,180379.74683544307
2023-09-16,169936.7088607595
2023-09-17,68987.3417721519
2023-09-18,261392.4050632911
2023-09-19,262025.3164556962
2023-09-20,261392.4050632911
2023-09-21,194936.7088607595
2023-09-22,186392.40506329117
2023-09-23,184810.1265822785
2023-09-24,184493.6708860759
2023-09-25,184177.21518987344
2023-09-26,179113.92405063292
2023-09-27,176898.73417721517
2023-09-28,250632.9113924051
2023-09-29,242405.0632911392
2023-09-30,138607.5949367089
2023-10-01,136708.86075949366
2023-10-02,82911.39240506334
2023-10-03,82911.39240506334
2023-10-04,82278.48101265825
2023-10-05,48734.177215189906
2023-10-06,31645.5696202532
2023-10-07,-28481.012658227824
2023-10-08,-41772.15189873415
2023-10-09,-39240.50632911385
2023-10-10,-35443.03797468357
2023-10-11,12658.227848101262
2023-10-12,60759.49367088609
2023-10-13,60759.49367088609
2023-10-14,61392.40506329117
2023-10-15,25316.455696202524
2023-10-16,29746.83544303797
2023-10-17,53164.55696202535
2023-10-18,65189.87341772154
2023-10-19,80379.74683544302
2023-10-20,97468.35443037972
2023-10-21,101898.73417721516
2023-10-22,99367.08860759495
2023-10-23,68354.43037974683
2023-10-24,67721.51898734175
2023-10-25,67721.51898734175
2023-10-26,39240.50632911394
2023-10-27,101265.8227848101
2023-10-28,104430.37974683548
2023-10-29,70886.07594936705
2023-10-30,181645.5696202532
2023-10-31,179746.83544303797
2023-11-01,129746.835443038
2023-11-02,145569.62025316455
2023-11-03,144936.70886075948
2023-11-04,145569.62025316455
2023-11-05,149367.08860759492
2023-11-06,145569.62025316455
2023-11-07,91772.1518987342
2023-11-08,84810.12658227846
2023-11-09,81645.56962025317
2023-11-10,81645.56962025317
2023-11-11,96202.53164556962
2023-11-12,110759.49367088606
2023-11-13,110759.49367088606
2023-11-14,88607.59493670883
2023-11-15,66455.6962025316
2023-11-16,146835.4430379747
2023-11-17,149367.08860759492
2023-11-18,152531.64556962022
2023-11-19,154430.37974683545
2023-11-20,70886.07594936705
2023-11-21,-122151.89873417716
2023-11-22,-122151.89873417716
2023-11-23,160126.58227848104
2023-11-24,158227.84810126582
2023-11-25,116455.69620253166
2023-11-26,74683.54430379752
2023-11-27,71518.98734177212
2023-11-28,67721.51898734175
2023-11-29,68354.43037974683
2023-11-30,51265.82278481012
2023-12-01,58227.84810126579
2023-12-02,63924.050632911385
2023-12-03,81645.56962025317
2023-12-04,82911.39240506334
2023-12-05,81645.56962025317
2023-12-06,81012.6582278481
2023-12-07,-121518.98734177218
2023-12-08,-122151.89873417716
2023-12-09,69620.25316455698
2023-12-10,92405.0632911392
2023-12-11,92405.0632911392
2023-12-12,68354.43037974683
2023-12-13,69620.25316455698
2023-12-14,68354.43037974683
2023-12-15,68987.3417721519
2023-12-16,194303.7974683545
2023-12-17,196202.5316455696
2023-12-18,162658.22784810126
2023-12-19,150000.0
2023-12-20,143670.88607594933
2023-12-21,138607.5949367089
2023-12-22,69620.25316455698
2023-12-23,69620.25316455698
2023-12-24,69620.25316455698
2023-12-25,69620.25316455698
2023-12-26,65189.87341772154
2023-12-27,64556.96202531646
2023-12-28,52531.645569620276
2023-12-29,51898.7341772152
2023-12-30,54430.37974683543
2023-12-31,67721.51898734175
2024-01-01,-171898.73417721526
2024-01-02,205696.20253164557
2024-01-03,205696.20253164557
2024-01-04,203797.4683544303
2024-01-05,204430.37974683545
2024-01-06,205063.2911392405
2024-01-07,181012.65822784812
2024-01-08,179113.92405063286
2024-01-09,194303.7974683545
2024-01-10,195569.62025316452
2024-01-11,164556.9620253165
2024-01-12,141772.15189873418
2024-01-13,50632.91139240505
2024-01-14,67721.51898734175
2024-01-15,67721.51898734175
2024-01-16,68354.43037974683
2024-01-17,-78860.75949367089
2024-01-18,-83291.13924050631
2024-01-19,-77088.60759493668
2024-01-20,-15949.367088607552
2024-01-21,-22151.898734177175
2024-01-22,32911.39240506326
2024-01-23,-203797.46835443037
2024-01-24,-204683.54430379736
2024-01-25,-199367.08860759495
2024-01-26,-48734.177215189884
2024-01-27,-216202.5316455696
2024-01-28,-189620.2531645569
2024-01-29,-192278.4810126581
2024-01-30,-194936.70886075954
2024-01-31,-321645.5696202532
2024-02-01,-330506.329113924
2024-02-02,-330506.329113924
2024-02-03,-328734.17721518985
2024-02-04,-230379.74683544307
2024-02-05,-233924.0506329115
2024-02-06,-236582.2784810127
2024-02-07,-295949.3670886076
2024-02-08,-355316.4556962025
2024-02-09,-354430.37974683533
2024-02-10,-354430.37974683533
2024-02-11,-349999.9999999999
2024-02-12,-420886.07594936696
2024-02-13,-427088.60759493656
2024-02-14,-169417.72151898735
2024-02-15,-632658.2278481012
2024-02-16,-633544.3037974684
2024-02-17,-545822.7848101266
2024-02-18,-763797.4683544303
2024-02-19,-800126.5822784812
2024-02-20,-307734.1772151899
2024-02-21,-746962.0253164556
2024-02-22,-761139.240506329
2024-02-23,-731012.6582278481
2024-02-24,-701772.1518987343
2024-02-25,-172784.81012658225
2024-02-26,-256962.0253164556
2024-02-27,-341139.24050632905
2024-02-28,-337594.9367088606
2024-02-29,-227278.48101265813
2024-03-01,-116962.02531645562
2024-03-02,-117848.10126582286
2024-03-03,-73987.34177215194
2024-03-04,-30126.58227848101
2024-03-05,-30126.58227848101
2024-03-06,18987.341772151936
2024-03-07,20886.07594936708
2024-03-08,15822.784810126555
2024-03-09,8227.848101265816
2024-03-10,-56708.860759493604
2024-03-11,-62911.392405063234
2024-03-12,-64683.54430379744
2024-03-13,-64683.54430379744
2024-03-14,-98354.43037974676
2024-03-15,-98354.43037974676
2024-03-16,-92151.89873417713
2024-03-17,-92151.89873417713
2024-03-18,-103670.8860759494
2024-03-19,-121392.40506329104
2024-03-20,-93037.97468354437
2024-03-21,-82405.06329113932
2024-03-22,-67784.81012658238
2024-03-23,-53164.55696202542
2024-03-24,-54936.70886075939
2024-03-25,-54936.70886075939
2024-03-26,-54936.70886075939
2024-03-27,-94810.12658227858
2024-03-28,-95696.20253164555
2024-03-29,-67341.77215189864
2024-03-30,-69113.92405063285
2024-03-31,-74430.37974683549
2024-04-01,-74050.63291139243
2024-04-02,-75949.36708860757
2024-04-03,-71518.98734177212
2024-04-04,-59493.67088607594
2024-04-05,-70253.16455696206
2024-04-06,-81012.65822784818
2024-04-07,-81645.56962025317
2024-04-08,-8227.848101265816
2024-04-09,65189.87341772154
2024-04-10,66455.6962025316
2024-04-11,62025.31645569624
2024-04-12,62658.22784810125
2024-04-13,66455.69620253165
2024-04-14,70253.16455696206
2024-04-15,-122151.89873417716
2024-04-16,68354.43037974683
2024-04-17,117721.5189873418
2024-04-18,140506.32911392403
2024-04-19,132278.48101265822
2024-04-20,106962.02531645568
2024-04-21,82278.48101265825
2024-04-22,90189.87341772152
2024-04-23,98101.2658227848
2024-04-24,181645.5696202532
2024-04-25,188924.0506329114
2024-04-26,196202.5316455696
2024-04-27,240506.3291139241
2024-04-28,246202.5316455697
2024-04-29,249367.08860759495
2024-04-30,221518.98734177212
2024-05-01,450632.9113924051
2024-05-02,447468.3544303797
2024-05-03,513000.0
2024-05-04,513000.0
2024-05-05,513000.0
2024-05-06,451265.82278481015
2024-05-07,451898.73417721526
2024-05-08,452531.6455696202
2024-05-09,453164.5569620253
2024-05-10,453164.5569620253
2024-05-11,453164.5569620253
2024-05-12,513000.0
2024-05-13,513000.0
2024-05-14,429430.37974683545
2024-05-15,313291.13924050634
2024-05-16,303797.4683544304
2024-05-17,27594.936708860765
2024-05-18,199367.0886075949
2024-05-19,199999.99999999997
2024-05-20,204430.37974683545
2024-05-21,208860.7594936709
2024-05-22,223417.72151898735
2024-05-23,248101.2658227848
2024-05-24,246835.44303797465
2024-05-25,68354.43037974683
2024-05-26,260759.4936708861
2024-05-27,475316.4556962025
2024-05-28,476582.2784810127
2024-05-29,513000.0
2024-05-30,539873.417721519
2024-05-31,511392.4050632911
2024-06-01,518354.4303797468
2024-06-02,529113.9240506329
2024-06-03,513000.0
2024-06-04,513000.0
2024-06-05,529746.835443038
2024-06-06,401898.73417721514
2024-06-07,403797.4683544304
2024-06-08,262025.3164556962
2024-06-09,61962.02531645572
2024-06-10,338607.59493670886
2024-06-11,348101.2658227848
2024-06-12,352531.6455696203
2024-06-13,338607.59493670886
2024-06-14,320253.16455696203
2024-06-15,301898.73417721526
2024-06-16,305696.2025316456
2024-06-17,321518.9873417722
2024-06-18,320253.16455696203
2024-06-19,263924.0506329114
2024-06-20,262658.2278481013
2024-06-21,266455.6962025317
2024-06-22,268354.43037974683
2024-06-23,280379.7468354431
2024-06-24,279746.83544303797
2024-06-25,252531.64556962025
2024-06-26,249367.08860759495
2024-06-27,249367.08860759495
2024-06-28,237341.77215189877
2024-06-29,234810.1265822785
2024-06-30,236708.8607594937
2024-07-01,250000.00000000003
2024-07-02,263291.13924050634
2024-07-03,258227.84810126584
2024-07-04,248101.2658227848
2024-07-05,218987.3417721519
2024-07-06,220253.1645569621
2024-07-07,220886.07594936705
2024-07-08,154430.37974683545
2024-07-09,149367.08860759492
2024-07-10,134810.12658227852
2024-07-11,-122151.89873417716
2024-07-12,-121518.98734177218
2024-07-13,48101.26582278483
2024-07-14,49367.088607594895
2024-07-15,17721.518987341784
2024-07-16,15822.784810126555
2024-07-17,55063.29113924049
2024-07-18,57594.9367088608
2024-07-19,63924.050632911385
2024-07-20,75316.45569620248
2024-07-21,82278.48101265825
2024-07-22,84177.21518987339
2024-07-23,92405.0632911392
2024-07-24,114556.96202531645
2024-07-25,116455.69620253166
2024-07-26,123417.72151898732
2024-07-27,124050.6329113924
2024-07-28,126582.27848101262
2024-07-29,285443.0379746835
2024-07-30,286075.94936708856
2024-07-31,246835.44303797465
2024-08-01,225316.4556962025
2024-08-02,224050.63291139243
2024-08-03,211392.40506329117
2024-08-04,234177.2151898734
2024-08-05,235443.0379746835
2024-08-06,226582.27848101265
2024-08-07,218354.43037974683
2024-08-08,217088.60759493668
2024-08-09,158227.84810126582
2024-08-10,155696.2025316456
2024-08-11,122151.89873417716
2024-08-12,42405.06329113923
2024-08-13,-36708.86075949372
2024-08-14,-48101.26582278474
2024-08-15,-39240.50632911385
2024-08-16,-12025.316455696186
2024-08-17,-25949.3670886076
2024-08-18,-26582.278481012676
2024-08-19,-44620.25316455697
2024-08-20,-62658.22784810125
2024-08-21,-72151.89873417729
2024-08-22,-77215.18987341772
2024-08-23,-80379.74683544302
2024-08-24,-99367.08860759495
2024-08-25,-67088.60759493666
2024-08-26,-59493.67088607594
2024-08-27,-26582.278481012676
2024-08-28,-27848.101265822836
2024-08-29,-27848.101265822836
2024-08-30,1265.8227848101524
2024-08-31,2531.6455696202174
2024-09-01,3797.46835443037
2024-09-02,4430.379746835447
2024-09-03,55696.20253164557
2024-09-04,56962.02531645572
2024-09-05,57594.9367088608
2024-09-06,130379.74683544307
2024-09-07,131645.56962025314
2024-09-08,69620.25316455698
2024-09-09,-122151.89873417716
2024-09-10,-121518.98734177218
2024-09-11,69620.25316455698
2024-09-12,-121518.98734177218
2024-09-13,253797.4683544304
2024-09-14,233544.3037974684
2024-09-15,224683.5443037975
2024-09-16,221518.98734177212
2024-09-17,193037.9746835443
2024-09-18,196202.5316455696
2024-09-19,191772.15189873416
2024-09-20,187341.7721518987
2024-09-21,188607.5949367089
2024-09-22,189240.5063291139
2024-09-23,156012.6582278481
2024-09-24,122784.81012658223
2024-09-25,121518.98734177218
2024-09-26,112658.22784810128
2024-09-27,67088.60759493666
2024-09-28,15822.784810126555
2024-09-29,-21518.987341772154
2024-09-30,-31645.5696202532
2024-10-01,-34177.21518987342
2024-10-02,-34810.12658227849
2024-10-03,-55063.29113924049
2024-10-04,-55696.20253164567
2024-10-05,-53797.46835443034
2024-10-06,-10126.582278481044
2024-10-07,-10759.493670886031
2024-10-08,-10759.493670886031
2024-10-09,22151.89873417723
2024-10-10,25316.455696202524
2024-10-11,79113.92405063295
2024-10-12,61075.94936708863
2024-10-13,43037.97468354431
2024-10-14,20886.07594936708
2024-10-15,23417.721518987382
2024-10-16,44303.79746835447
2024-10-17,66455.6962025316
2024-10-18,95569.62025316455
2024-10-19,80379.74683544302
2024-10-20,78164.55696202528
2024-10-21,75949.36708860757
2024-10-22,75949.36708860757
2024-10-23,75316.45569620248
2024-10-24,117721.5189873418
2024-10-25,159810.12658227852
2024-10-26,201898.7341772152
2024-10-27,269936.7088607595
2024-10-28,168987.34177215188
2024-10-29,169620.25316455698
2024-10-30,156962.02531645572
2024-10-31,158227.84810126582
2024-11-01,157594.93670886074
2024-11-02,156962.02531645572
2024-11-03,22911.3924050633
2024-11-04,260126.582278481
2024-11-05,68987.3417721519
2024-11-06,260126.582278481
2024-11-07,262025.3164556962
2024-11-08,171202.5316455696
2024-11-09,193037.9746835443
2024-11-10,192088.60759493668
2024-11-11,215189.8734177215
2024-11-12,217721.51898734175
2024-11-13,221518.98734177212
2024-11-14,222151.8987341772
2024-11-15,212658.22784810123
2024-11-16,214556.9620253165
2024-11-17,208860.7594936709
2024-11-18,191139.24050632908
2024-11-19,189873.417721519
2024-11-20,171835.4430379747
2024-11-21,153797.46835443037
2024-11-22,153164.5569620253
2024-11-23,140506.32911392403
2024-11-24,136075.9493670886
2024-11-25,136708.86075949366
2024-11-26,128797.46835443038
2024-11-27,120886.07594936714
2024-11-28,120253.16455696205
2024-11-29,69620.25316455698
2024-11-30,67721.51898734175
2024-12-01,52531.645569620276
2024-12-02,51898.7341772152
2024-12-03,52531.645569620276
2024-12-04,-118354.43037974687
2024-12-05,-127215.18987341778
2024-12-06,-127215.18987341778
2024-12-07,-165822.78481012664
2024-12-08,-165822.78481012664
2024-12-09,-162025.3164556962
2024-12-10,-164556.9620253165
2024-12-11,-167088.6075949368
2024-12-12,-37974.68354430387
2024-12-13,-33544.30379746833
2024-12-14,-30379.74683544305
2024-12-15,66139.24050632911
2024-12-16,162658.22784810126
2024-12-17,199683.54430379748
2024-12-18,236708.8607594937
2024-12-19,239240.5063291139
2024-12-20,235443.0379746835
2024-12-21,231012.6582278481
2024-12-22,231645.56962025317
2024-12-23,216455.6962025316
2024-12-24,214556.9620253165
2024-12-25,210126.58227848104
2024-12-26,69620.25316455698
2024-12-27,-122784.81012658234
2024-12-28,136708.86075949366
2024-12-29,137974.6835443038
2024-12-30,138607.5949367089
2024-12-31,139240.50632911397
2025-01-01,69620.25316455698
2025-01-02,69620.25316455698
2025-01-03,65822.78481012661
2025-01-04,75316.45569620248
2025-01-05,76582.27848101265
2025-01-06,115189.87341772154
2025-01-07,116455.69620253166
2025-01-08,80379.74683544302
2025-01-09,78481.01265822788
2025-01-10,71518.98734177217
2025-01-11,64556.96202531646
2025-01-12,61392.40506329117
2025-01-13,60759.49367088609
2025-01-14,101898.73417721516
2025-01-15,101898.73417721516
2025-01-16,-10126.582278481
2025-01-17,-949.3670886075924
2025-01-18,8227.848101265816
2025-01-19,6962.025316455663
2025-01-20,8227.848101265816
2025-01-21,-3164.5569620253373
2025-01-22,-14556.96202531649
2025-01-23,-14556.96202531649
2025-01-24,-39873.417721519014
2025-01-25,-40506.329113924
2025-01-26,-40506.329113924
2025-01-27,-88924.05063291131
2025-01-28,-137341.77215189865
2025-01-29,-134177.21518987336
2025-01-30,-96835.44303797463
2025-01-31,-97468.3544303798
2025-02-01,-109177.21518987342
2025-02-02,-120886.07594936702
2025-02-03,67721.51898734175
2025-02-04,68354.43037974683
2025-02-05,-106962.02531645568
2025-02-06,-105696.20253164554
2025-02-07,-100632.9113924051
2025-02-08,-25316.455696202524
2025-02-09,-22151.89873417723
2025-02-10,-16455.69620253163
2025-02-11,123417.72151898732
2025-02-12,125949.36708860764
2025-02-13,199683.54430379748
2025-02-14,273417.7215189874
2025-02-15,276582.2784810126
2025-02-16,268987.3417721519
2025-02-17,240822.78481012656
2025-02-18,252215.18987341775
2025-02-19,250000.00000000003
2025-02-20,242405.0632911393
2025-02-21,225316.45569620255
2025-02-22,218987.3417721519
2025-02-23,219303.7974683544
2025-02-24,219620.25316455695
2025-02-25,159177.21518987342
2025-02-26,156329.11392405065
2025-02-27,296202.5316455696
2025-02-28,262658.2278481013
2025-03-01,130379.74683544307
2025-03-02,131645.56962025314
2025-03-03,108227.84810126584
2025-03-04,97468.35443037972
2025-03-05,98101.2658227848
2025-03-06,112658.22784810128
2025-03-07,106962.02531645568
2025-03-08,112025.3164556962
2025-03-09,114556.96202531645
2025-03-10,114556.96202531645
2025-03-11,113924.05063291136
2025-03-12,113924.05063291136
2025-03-13,113291.13924050637
2025-03-14,69620.25316455698
2025-03-15,-121518.98734177218
2025-03-16,-122784.81012658234
2025-03-17,137974.6835443038
2025-03-18,137974.6835443038
2025-03-19,41772.15189873415
2025-03-20,41139.24050632908
2025-03-21,32911.39240506326
2025-03-22,32278.481012658187
2025-03-23,38607.59493670886
2025-03-24,27215.189873417745
2025-03-25,23417.721518987382
2025-03-26,18987.341772151936
2025-03-27,14556.96202531649
2025-03-28,3164.5569620252945
2025-03-29,-8227.848101265816
2025-03-30,-19620.253164556925
2025-03-31,-22151.89873417723
2025-04-01,82278.48101265825
2025-04-02,83544.3037974684
2025-04-03,98734.17721518988
2025-04-04,121518.98734177218
2025-04-05,120886.07594936714
2025-04-06,165189.87341772148
2025-04-07,183544.3037974683
2025-04-08,183544.3037974683
2025-04-09,196835.44303797468
2025-04-10,219620.25316455695
2025-04-11,219620.25316455695
2025-04-12,241772.1518987342
2025-04-13,155063.29113924055
2025-04-14,157278.48101265825
2025-04-15,159177.21518987342
2025-04-16,177531.64556962028
2025-04-17,173259.4936708861
2025-04-18,168987.34177215188
2025-04-19,169936.7088607595
2025-04-20,168354.4303797468
2025-04-21,159177.21518987342
2025-04-22,156962.02531645572
2025-04-23,-122151.89873417716
2025-04-24,-122151.89873417716
2025-04-25,174683.54430379745
2025-04-26,161392.4050632911
2025-04-27,67088.60759493666
2025-04-28,64556.96202531646
2025-04-29,58860.75949367085
2025-04-30,63924.050632911385
2025-05-01,50632.91139240505
2025-05-02,37341.77215189871
2025-05-03,35443.03797468357
2025-05-04,39240.50632911394
2025-05-05,29746.83544303797
2025-05-06,29746.83544303797
2025-05-07,56329.113924050645
2025-05-08,65822.78481012661
2025-05-09,83544.3037974684
2025-05-10,86708.86075949369
2025-05-11,130379.74683544307
2025-05-12,132278.48101265822
2025-05-13,76582.27848101265
2025-05-14,73417.72151898735
2025-05-15,77848.1012658228
2025-05-16,87974.68354430376
2025-05-17,87974.68354430376
2025-05-18,155063.29113924052
2025-05-19,160759.49367088603
2025-05-20,163291.13924050634
2025-05-21,163291.13924050634
2025-05-22,179113.92405063286
2025-05-23,168354.43037974686
2025-05-24,167088.6075949367
2025-05-25,167088.6075949367
2025-05-26,36075.94936708865
2025-05-27,33544.30379746833
2025-05-28,33544.30379746833
2025-05-29,31645.5696202532
2025-05-30,32911.39240506326
2025-05-31,1265.8227848101524
2025-06-01,1898.7341772152288
2025-06-02,-148101.2658227849
2025-06-03,-148924.05063291139
2025-06-04,-144810.1265822785
2025-06-05,-141518.9873417721
2025-06-06,-155917.72151898727
2025-06-07,-170316.4556962025
2025-06-08,-16455.696202531642
2025-06-09,-8227.848101265878
2025-06-10,-7405.0632911392795
2025-06-11,-22215.18987341772
2025-06-12,-29620.253164556994
2025-06-13,-39493.67088607597
2025-06-14,-32088.607594936682
2025-06-15,-34556.96202531648
2025-06-16,-69113.92405063297
2025-06-17,-69936.70886075945
2025-06-18,-73227.84810126584
2025-06-19,-158797.4683544303
2025-06-20,-157974.68354430384
2025-06-21,-157974.68354430384
2025-06-22,-160443.03797468354
2025-06-23,-157974.68354430384
2025-06-24,-159620.25316455704
2025-06-25,-489556.96202531655
2025-06-26,-487911.3924050634
2025-06-27,67721.51898734175
2025-06-28,-72158.2278481013
2025-06-29,-158797.4683544303
2025-06-30,-696075.9493670886
2025-07-01,-684556.9620253165
2025-07-02,-664810.1265822784
2025-07-03,-466518.98734177224
2025-07-04,-443481.012658228
2025-07-05,-425379.7468354429
2025-07-06,-321708.8607594938
2025-07-07,-324177.2151898735
2025-07-08,-319240.50632911385
2025-07-09,-238196.20253164548
2025-07-10,-157151.89873417714
2025-07-11,-148101.2658227849
2025-07-12,-139050.6329113924
2025-07-13,-23860.759493670917
2025-07-14,-23860.759493670917
2025-07-15,-23037.97468354432
2025-07-16,55696.20253164557
2025-07-17,58227.84810126579
2025-07-18,64873.41772151896
2025-07-19,71518.98734177212
2025-07-20,73417.72151898735
2025-07-21,67088.60759493666
2025-07-22,55696.20253164557
2025-07-23,55063.29113924049
2025-07-24,53797.46835443034
2025-07-25,58227.84810126579
2025-07-26,59493.67088607594
2025-07-27,-6582.278481012679
2025-07-28,-12341.772151898758
2025-07-29,1265.8227848101524
2025-07-30,0.0
2025-07-31,-1645.569620253198
2025-08-01,2531.6455696202174
2025-08-02,3164.5569620252945
2025-08-03,3164.5569620252945
2025-08-04,18354.43037974686
2025-08-05,18987.341772151936
2025-08-06,15822.784810126555
2025-08-07,13924.050632911414
2025-08-08,60126.582278481015
2025-08-09,106329.11392405062
2025-08-10,108860.75949367092
2025-08-11,107594.93670886075
2025-08-12,106962.02531645568
2025-08-13,106329.11392405062
2025-08-14,101265.8227848101
2025-08-15,101265.8227848101
2025-08-16,121518.98734177218
2025-08-17,121518.98734177218
2025-08-18,124683.54430379748
2025-08-19,131329.11392405065
2025-08-20,137974.6835443038
2025-08-21,139873.41772151896
2025-08-22,107594.93670886075
2025-08-23,106962.02531645568
2025-08-24,107594.93670886075
2025-08-25,106329.11392405062
2025-08-26,106329.11392405062
2025-08-27,106329.11392405062
2025-08-28,118987.34177215188
2025-08-29,117721.5189873418
2025-08-30,112025.3164556962
2025-08-31,104430.37974683548
2025-09-01,124367.08860759494
2025-09-02,144303.7974683544
2025-09-03,145569.62025316455
2025-09-04,260126.582278481
2025-09-05,187341.7721518987
2025-09-06,195569.62025316455
2025-09-07,232278.48101265825
2025-09-08,259493.6708860759
2025-09-09,300000.0
2025-09-10,300000.0
2025-09-11,300000.0
2025-09-12,225632.91139240508
2025-09-13,262025.3164556962
2025-09-14,69620.25316455698
2025-09-15,260126.582278481
2025-09-16,225316.45569620255
2025-09-17,264873.417721519
2025-09-18,203481.01265822785
2025-09-19,154193.03797468354
2025-09-20,206645.5696202531
2025-09-21,193354.43037974683
2025-09-22,153955.69620253163
2025-09-23,229113.92405063295
2025-09-24,227215.18987341772
2025-09-25,218987.3417721519
2025-09-26,22784.810126582302
2025-09-27,15822.784810126555
2025-09-28,15822.784810126555
2025-09-29,22784.810126582302
2025-09-30,-162025.3164556962
2025-10-01,-167088.6075949368
2025-10-02,-165822.78481012664
2025-10-03,-210126.58227848093
2025-10-04,-210126.58227848093
2025-10-05,-198734.1772151899
2025-10-06,-198734.1772151899
2025-10-07,-303164.5569620253
2025-10-08,-303164.5569620253
